Name,Type,Associated APT,Signature
WEB HIJACK,Malware,APT28,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE APT28 DealersChoice DNS Lookup""; dns.query; content:""versiontask.com""; startswith; nocase; endswith; fast_pattern; reference:url,researchcenter.paloaltonetworks.com/2016/10/unit42-dealerschoice-sofacys-flash-player-exploit-platfor/; reference:url,researchcenter.paloaltonetworks.com/2016/12/unit42-let-ride-sofacy-groups-dealerschoice-attacks-continue/; classtype:targeted-activity; sid:2023664; rev:7; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, affected_product Mac_OSX, attack_target Client_Endpoint, created_at 2016_12_05, deployment Perimeter, malware_family APT28, signature_severity Major, updated_at 2024_04_13;)"
WEB HIJACK,Malware,APT28,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE APT28 DealersChoice DNS Lookup""; dns.query; content:""webcdelivery.com""; startswith; nocase; endswith; fast_pattern; reference:url,researchcenter.paloaltonetworks.com/2016/10/unit42-dealerschoice-sofacys-flash-player-exploit-platfor/; reference:url,researchcenter.paloaltonetworks.com/2016/12/unit42-let-ride-sofacy-groups-dealerschoice-attacks-continue/; classtype:targeted-activity; sid:2023665; rev:7; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, affected_product Mac_OSX, attack_target Client_Endpoint, created_at 2016_12_05, deployment Perimeter, malware_family APT28, signature_severity Major, updated_at 2024_04_13;)"
WEB HIJACK,Malware,APT28,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE APT28 DealersChoice DNS Lookup""; dns.query; content:""webcdelivery.com""; startswith; nocase; endswith; fast_pattern; reference:url,researchcenter.paloaltonetworks.com/2016/10/unit42-dealerschoice-sofacys-flash-player-exploit-platfor/; reference:url,researchcenter.paloaltonetworks.com/2016/12/unit42-let-ride-sofacy-groups-dealerschoice-attacks-continue/; classtype:targeted-activity; sid:2023665; rev:7; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, affected_product Mac_OSX, attack_target Client_Endpoint, created_at 2016_12_05, deployment Perimeter, malware_family APT28, signature_severity Major, updated_at 2024_04_13;)"
WEB HIJACK,Malware,APT28,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE APT28/SEDNIT Uploader Variant DNS Lookup""; dns.query; content:""postlkwarn.com""; startswith; nocase; endswith; fast_pattern; reference:url,researchcenter.paloaltonetworks.com/2016/12/unit42-let-ride-sofacy-groups-dealerschoice-attacks-continue/; reference:url,researchcenter.paloaltonetworks.com/2016/12/unit42-let-ride-sofacy-groups-dealerschoice-attacks-continue/; classtype:targeted-activity; sid:2023667; rev:7; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2016_12_16, deployment Perimeter, malware_family APT28_Sednit, performance_impact Low, signature_severity Major, updated_at 2024_04_13;)"
WEB HIJACK,Malware,APT28,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE APT28/SEDNIT Uploader Variant DNS Lookup""; dns.query; content:""postlkwarn.com""; startswith; nocase; endswith; fast_pattern; reference:url,researchcenter.paloaltonetworks.com/2016/12/unit42-let-ride-sofacy-groups-dealerschoice-attacks-continue/; reference:url,researchcenter.paloaltonetworks.com/2016/12/unit42-let-ride-sofacy-groups-dealerschoice-attacks-continue/; classtype:targeted-activity; sid:2023667; rev:7; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2016_12_16, deployment Perimeter, malware_family APT28_Sednit, performance_impact Low, signature_severity Major, updated_at 2024_04_13;)"
WEB HIJACK,Malware,APT28,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE APT28 DealersChoice DNS Lookup (gtranm .com)""; dns.query; content:""gtranm.com""; startswith; nocase; endswith; fast_pattern; reference:url,malware.prevenity.com/2017/01/ataki-na-instytucje-rzadowe-grudzien.html; classtype:targeted-activity; sid:2023761; rev:6; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2017_01_24, malware_family APT28_DealersChoice, signature_severity Major, updated_at 2024_04_13;)"
WEB HIJACK,Malware,APT28,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE APT28 DealersChoice DNS Lookup (gtranm .com)""; dns.query; content:""gtranm.com""; startswith; nocase; endswith; fast_pattern; reference:url,malware.prevenity.com/2017/01/ataki-na-instytucje-rzadowe-grudzien.html; classtype:targeted-activity; sid:2023761; rev:6; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2017_01_24, malware_family APT28_DealersChoice, signature_severity Major, updated_at 2024_04_13;)"
WEB HIJACK,Malware,APT28,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE APT28 DealersChoice DNS Lookup (zpfgr .com)""; dns.query; content:""zpfgr.com""; startswith; nocase; endswith; fast_pattern; reference:url,malware.prevenity.com/2017/01/ataki-na-instytucje-rzadowe-grudzien.html; classtype:targeted-activity; sid:2023762; rev:6; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2017_01_24, malware_family APT28_DealersChoice, signature_severity Major, updated_at 2024_04_13;)"
WEB HIJACK,Malware,APT28,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE APT28 DealersChoice DNS Lookup (zpfgr .com)""; dns.query; content:""zpfgr.com""; startswith; nocase; endswith; fast_pattern; reference:url,malware.prevenity.com/2017/01/ataki-na-instytucje-rzadowe-grudzien.html; classtype:targeted-activity; sid:2023762; rev:6; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2017_01_24, malware_family APT28_DealersChoice, signature_severity Major, updated_at 2024_04_13;)"
WEB HIJACK,Malware,APT28,"alert http $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE APT28 SEDNIT Variant CnC Beacon 4""; flow:established,to_server; http.method; content:""POST""; http.uri; content:"".xml/?""; fast_pattern; pcre:""/\.xml\/\?[A-Za-z0-9]+=(?:[A-Za-z0-9+/]{4})*(?:[A-Za-z0-9+/]{2}==|[A-Za-z0-9+/]{3}=|[A-Za-z0-9+/]{4})$/""; http.header_names; to_lowercase; content:!""|0d 0a|content-type|0d 0a|""; content:!""|0d 0a|accept""; content:!""|0d 0a|referer|0d 0a|""; reference:md5,c2988e3e4f70d5901b234ff1c1363dcc; classtype:targeted-activity; sid:2023915; rev:6; metadata:attack_target Client_Endpoint, created_at 2016_06_09, deployment Perimeter, signature_severity Major, tag c2, updated_at 2024_04_18, mitre_tactic_id TA0011, mitre_tactic_name Command_And_Control, mitre_technique_id T1041, mitre_technique_name Exfiltration_Over_C2_Channel;)"
WEB HIJACK,Malware,APT28,"alert http $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE Possible APT28 Maldoc CnC Checkin""; flow:established,to_server; http.method; content:""GET""; http.uri; content:""/software-protection/app.php""; startswith; fast_pattern; endswith; http.connection; content:""Keep-Alive""; http.header_names; to_lowercase; content:!""|0d 0a|referer|0d 0a|""; content:!""|0d 0a|accept""; content:!""cache""; reference:url,blog.telsy.com/zebrocy-dropbox-remote-injection/; classtype:targeted-activity; sid:2027939; rev:4; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, created_at 2019_09_02, deployment Perimeter, performance_impact Low, signature_severity Major, tag APT28, updated_at 2024_04_21;)"
WEB HIJACK,Malware,APT28,"alert http $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE Possible APT28 Maldoc CnC Checkin""; flow:established,to_server; http.method; content:""GET""; http.uri; content:""/software-protection/app.php""; startswith; fast_pattern; endswith; http.connection; content:""Keep-Alive""; http.header_names; to_lowercase; content:!""|0d 0a|referer|0d 0a|""; content:!""|0d 0a|accept""; content:!""cache""; reference:url,blog.telsy.com/zebrocy-dropbox-remote-injection/; classtype:targeted-activity; sid:2027939; rev:4; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, created_at 2019_09_02, deployment Perimeter, performance_impact Low, signature_severity Major, tag APT28, updated_at 2024_04_21;)"
WEB HIJACK,Malware,APT28,"alert http $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE Sednit/APT28/Sofacy Delphocy CnC Beacon""; flow:established,to_server; http.method; content:""POST""; http.uri; content:"".php""; http.request_body; content:""as_q=""; content:""as_ft=""; fast_pattern; http.content_type; content:""application/x-www-form-urlencoded""; startswith; http.header_names; to_lowercase; content:!""|0d 0a|referer|0d 0a|""; content:!""|0d 0a|accept""; reference:url,www.welivesecurity.com/post_paper/en-route-with-sednit-part-3-a-mysterious-downloader/; classtype:targeted-activity; sid:2023486; rev:5; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2016_11_08, deployment Perimeter, malware_family APT28, malware_family Sofacy, malware_family Sednit_Delphocy, signature_severity Major, tag c2, updated_at 2024_04_21, mitre_tactic_id TA0011, mitre_tactic_name Command_And_Control, mitre_technique_id T1041, mitre_technique_name Exfiltration_Over_C2_Channel;)"
WEB HIJACK,Malware,APT28,"alert http $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE Sednit/APT28/Sofacy Delphocy CnC Beacon""; flow:established,to_server; http.method; content:""POST""; http.uri; content:"".php""; http.request_body; content:""as_q=""; content:""as_ft=""; fast_pattern; http.content_type; content:""application/x-www-form-urlencoded""; startswith; http.header_names; to_lowercase; content:!""|0d 0a|referer|0d 0a|""; content:!""|0d 0a|accept""; reference:url,www.welivesecurity.com/post_paper/en-route-with-sednit-part-3-a-mysterious-downloader/; classtype:targeted-activity; sid:2023486; rev:5; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2016_11_08, deployment Perimeter, malware_family APT28, malware_family Sofacy, malware_family Sednit_Delphocy, signature_severity Major, tag c2, updated_at 2024_04_21, mitre_tactic_id TA0011, mitre_tactic_name Command_And_Control, mitre_technique_id T1041, mitre_technique_name Exfiltration_Over_C2_Channel;)"
WEB HIJACK,Malware,APT28,"alert http $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE Possible APT28 Xtunnel Activity""; flow:established,to_server; http.method; content:""GET""; http.uri.raw; pcre:""/^\/(?:\w+\/){1,5}\?[a-z]{1,6}=[a-z0-9]{2,40}(?:&[a-z]{1,6}=(?:[a-z0-9]){1,40}(%3D){0,2}){1,4}$/i""; http.header; header_lowercase; content:""deflate|2c|sdch|0d 0a|accept|3a 20|text|2f|html|2c|application|2f|xhtml""; fast_pattern; http.user_agent; content:""Mozilla|2f|4.0|20 28|compatible|3b 20|MSIE|20|7.0""; http.connection; content:""Close""; http.header_names; to_lowercase; content:!""|0d 0a|referer|0d 0a|""; content:!""cache""; classtype:targeted-activity; sid:2027405; rev:5; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, created_at 2019_05_30, deployment Perimeter, malware_family XTunnel, performance_impact Low, signature_severity Major, tag APT, updated_at 2024_04_21;)"
WEB HIJACK,Malware,APT28,"alert http $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE APT28 Uploader Variant CnC Beacon""; flow:established,to_server; http.method; content:""POST""; http.uri; content:"".""; content:""/?""; distance:0; content:""=""; distance:1; within:3; pcre:""/\/?[a-zA-Z0-9]{1,3}=(?:[A-Za-z0-9+/]{4})*(?:[A-Za-z0-9+/]{2}==|[A-Za-z0-9+/]{3}=|[A-Za-z0-9+/]{4})$/""; http.host; content:!""google.com""; endswith; http.start; content:"".1|0d 0a|User-Agent|3a 20|Mozi""; fast_pattern; http.header_names; to_lowercase; content:!""|0d 0a|content-type|0d 0a|""; content:!""|0d 0a|referer|0d 0a|""; content:!""|0d 0a|accept""; classtype:targeted-activity; sid:2023916; rev:6; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2016_12_07, deployment Perimeter, malware_family APT28_Uploader, performance_impact Significant, signature_severity Major, tag c2, updated_at 2024_04_21, mitre_tactic_id TA0011, mitre_tactic_name Command_And_Control, mitre_technique_id T1041, mitre_technique_name Exfiltration_Over_C2_Channel;)"
WEB HIJACK,Malware,APT28,"alert http $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE APT28 Uploader Variant CnC Beacon""; flow:established,to_server; http.method; content:""POST""; http.uri; content:"".""; content:""/?""; distance:0; content:""=""; distance:1; within:3; pcre:""/\/?[a-zA-Z0-9]{1,3}=(?:[A-Za-z0-9+/]{4})*(?:[A-Za-z0-9+/]{2}==|[A-Za-z0-9+/]{3}=|[A-Za-z0-9+/]{4})$/""; http.host; content:!""google.com""; endswith; http.start; content:"".1|0d 0a|User-Agent|3a 20|Mozi""; fast_pattern; http.header_names; to_lowercase; content:!""|0d 0a|content-type|0d 0a|""; content:!""|0d 0a|referer|0d 0a|""; content:!""|0d 0a|accept""; classtype:targeted-activity; sid:2023916; rev:6; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2016_12_07, deployment Perimeter, malware_family APT28_Uploader, performance_impact Significant, signature_severity Major, tag c2, updated_at 2024_04_21, mitre_tactic_id TA0011, mitre_tactic_name Command_And_Control, mitre_technique_id T1041, mitre_technique_name Exfiltration_Over_C2_Channel;)"
WEB HIJACK,Malware,APT28,"alert http $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE APT28/FancyBear Related Activity (POST)""; flow:established,to_server; http.method; content:""POST""; http.host; content:""microsoftonline.com""; http.request_body; content:""client_id=62272a08-fe9d-4825-bc65-203842ff92bc""; startswith; fast_pattern; http.header_names; to_lowercase; content:!""|0d 0a|referer|0d 0a|""; reference:url,blog.cluster25.duskrise.com/2022/09/23/in-the-footsteps-of-the-fancy-bear-powerpoint-graphite/; reference:md5,2ff3e6c9244ef965295aa60879d1aa6b; classtype:trojan-activity; sid:2038958; rev:2; metadata:attack_target Client_Endpoint, created_at 2022_09_23, deployment Perimeter, deployment SSLDecrypt, malware_family APT28, malware_family Fancy_Bear, signature_severity Major, updated_at 2024_04_26;)"
WEB HIJACK,Malware,APT28,"alert http $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE APT28/FancyBear Related Activity (POST)""; flow:established,to_server; http.method; content:""POST""; http.host; content:""microsoftonline.com""; http.request_body; content:""client_id=62272a08-fe9d-4825-bc65-203842ff92bc""; startswith; fast_pattern; http.header_names; to_lowercase; content:!""|0d 0a|referer|0d 0a|""; reference:url,blog.cluster25.duskrise.com/2022/09/23/in-the-footsteps-of-the-fancy-bear-powerpoint-graphite/; reference:md5,2ff3e6c9244ef965295aa60879d1aa6b; classtype:trojan-activity; sid:2038958; rev:2; metadata:attack_target Client_Endpoint, created_at 2022_09_23, deployment Perimeter, deployment SSLDecrypt, malware_family APT28, malware_family Fancy_Bear, signature_severity Major, updated_at 2024_04_26;)"
WEB HIJACK,Malware,APT28,"alert http $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MOBILE_MALWARE Android/InfamousChisel.InfoStealer APT28/SANDWORM Data Exfiltration""; flow:established,to_server; http.method; content:""POST""; http.uri; content:""/server.php?ver=""; content:""&bid=""; within:8; content:""&type=""; distance:0; http.user_agent; content:""curl/""; startswith; http.header_names; to_lowercase; content:""|0d 0a|path|0d 0a|""; fast_pattern; content:!""|0d 0a|referer|0d 0a|""; reference:url,www.ncsc.gov.uk/static-assets/documents/malware-analysis-reports/infamous-chisel/NCSC-MAR-Infamous-Chisel.pdf; reference:url,ssu.gov.ua/uploads/files/DKIB/technical-report.pdf; classtype:trojan-activity; sid:2047880; rev:2; metadata:attack_target Mobile_Client, created_at 2023_09_01, deployment Perimeter, deployment SSLDecrypt, performance_impact Low, confidence Medium, signature_severity Major, updated_at 2024_04_27, reviewed_at 2023_09_01; target:src_ip;)"
WEB HIJACK,Malware,APT28,"alert http $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE APT28 SEDNIT Variant CnC Beacon 1""; flow:established,to_server; http.method; content:""POST""; http.uri; content:"".pdf/?""; fast_pattern; pcre:""/\.pdf\/\?[A-Za-z0-9]+=(?:[A-Za-z0-9+/]{4})*(?:[A-Za-z0-9+/]{2}==|[A-Za-z0-9+/]{3}=|[A-Za-z0-9+/]{4})$/""; http.header_names; to_lowercase; content:!""|0d 0a|content-type|0d 0a|""; content:!""|0d 0a|accept""; content:!""|0d 0a|referer|0d 0a|""; reference:md5,c2988e3e4f70d5901b234ff1c1363dcc; classtype:targeted-activity; sid:2023912; rev:6; metadata:attack_target Client_Endpoint, created_at 2016_06_09, deployment Perimeter, signature_severity Major, tag c2, updated_at 2024_04_28, mitre_tactic_id TA0011, mitre_tactic_name Command_And_Control, mitre_technique_id T1041, mitre_technique_name Exfiltration_Over_C2_Channel;)"
WEB HIJACK,Malware,APT28,"alert http $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE APT28 SEDNIT Variant CnC Beacon 2""; flow:established,to_server; http.method; content:""POST""; http.uri; content:"".zip/?""; fast_pattern; pcre:""/\.zip\/\?[A-Za-z0-9]+=(?:[A-Za-z0-9+/]{4})*(?:[A-Za-z0-9+/]{2}==|[A-Za-z0-9+/]{3}=|[A-Za-z0-9+/]{4})$/""; http.header_names; to_lowercase; content:!""|0d 0a|content-type|0d 0a|""; content:!""|0d 0a|accept""; content:!""|0d 0a|referer|0d 0a|""; reference:md5,c2988e3e4f70d5901b234ff1c1363dcc; classtype:targeted-activity; sid:2023913; rev:6; metadata:attack_target Client_Endpoint, created_at 2016_06_09, deployment Perimeter, signature_severity Major, tag c2, updated_at 2024_04_28, mitre_tactic_id TA0011, mitre_tactic_name Command_And_Control, mitre_technique_id T1041, mitre_technique_name Exfiltration_Over_C2_Channel;)"
